Orden;Clase de orden;Ubicac.técnica;Fe.inic.extrema;Texto breve;Status usuario;Status sistema;Cl.actividad PM;Cst.tot.reales;Ce.emplazam.;Fe.inicio real;Fecha fin real;Plan mant.prev.;Pos.mantenim.;;
10029753;PM01;COL-PC-FLEX-Z3120A;01/10/2020;Ajuste de resistencia horizontal.;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;3,20;CEGS;01/10/2020;01/10/2020;0;0;;
10029754;PM01;COL-SV-SVAP;01/10/2020;Bomba dosificadora de quimico para siste;EJEC CREA;CTEC NOTI MOVM NLIQ PREC;1;66,63;CEGS;01/10/2020;01/10/2020;0;0;;
10029757;PM01;DAL-OP-DULC-NV3300C;01/10/2020;Reparar Valvula de Descarga;EJEC;CTEC NOTI EDET KKMP NLIQ PREC;1;9,41;CEGD;01/10/2020;01/10/2020;0;0;;
10029758;PM01;DAL-OP-DULC-NV3300B;01/10/2020;Armar y Habilitar Valvula;EJEC;CTEC NOTI EDET KKMP NLIQ PREC;1;9,41;CEGD;01/10/2020;01/10/2020;0;0;;
10029759;PM01;DAL-OP-DULC-D3310A;01/10/2020;Acondicionar/Puesta en marcha ENF#1;EJEC;CTEC NOTP MACO MOVM NLIQ PREC;1;40,50;CEGD;02/10/2020;;0;0;;
10029760;PM01;DAL-SV-ACOM-KM9300A;01/10/2020;INSTALAR SUPERVISOR TRIFASICO;EJEC;CTEC NOTI MACO NLIQ PREC;1;12,54;CEGD;17/10/2020;17/10/2020;0;0;;
10029764;PM01;DAL-SV-LIMP;01/10/2020;Colocar Interruptor Ppal en Riel;EJEC;CTEC NOTP KKMP NLIQ PREC;1;110,15;CEGD;25/11/2020;;0;0;;
10029575;PM01;DAL-SV-LIMP;30/09/2020;Organizar y Limpiar Tablero de CIP;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;29,10;CEGD;30/09/2020;30/09/2020;0;0;;
10029697;PM01;COL-AX-AUTO;30/09/2020;Completar nivel de aceite-Camión Cargo;EJEC CREA;CTEC NOTI EDET MACO MOVM NLIQ PREC;1;3,10;CEGS;29/09/2020;29/09/2020;0;0;;
10029702;PM01;DAL-QP-PPRE-BD1130B;30/09/2020;INSPECCION EN CAJA REDUCTORA MEZCLADOR;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;0,76;CEGD;30/11/2020;30/11/2020;0;0;;
10029704;PM01;DAL-OP-DULC-A3310A2;30/09/2020;Revisar Funcionam. de Contactor 21KM2;EJEC;CTEC NOTP KKMP NLIQ PREC;1;6,27;CEGD;02/10/2020;;0;0;;
10029707;PM01;DAL-SV-SREF-E9460;30/09/2020;Limpieza y Pintura;EJEC;CTEC KKMP NLIQ PREC;1;0,00;CEGD;;;0;0;;
10029708;PM01;DAL-SV-SVAP-B9100C;30/09/2020;Corregir Fuga de Vapor;EJEC;CTEC NOTI KKMP NLIQ PREC;1;18,81;CEGD;01/10/2020;01/10/2020;0;0;;
10029709;PM01;DAL-QN-PAST;30/09/2020;Corregir Fuga de vapor.;EJEC;CTEC NOTI KKMP NLIQ PREC;1;160,18;CEGD;30/09/2020;02/10/2020;0;0;;
10029726;PM02;DAL-QP-ENVA-TP1220;30/09/2020;Limpieza e inspección a tapadora TP-1220;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;12,54;CEGD;09/10/2020;09/10/2020;150158;1800;;
10029748;PM01;DAL-LD-ENVA-FL4200A;30/09/2020;Cambio de scrapper escurr. de peróxido;EJEC;CTEC NOTI EDET MACO MOVM NLIQ PREC;1;9,41;CEGD;01/10/2020;01/10/2020;0;0;;
10029749;PM01;DAL-LD-ENVA-FL4200A;30/09/2020;Cambio de Rodamientos;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;8,09;CEGD;29/09/2020;29/09/2020;0;0;;
10029750;PM01;DAL-LD-ENVA-FL4200A;30/09/2020;Cambio Resistencia de Empalme;EJEC;CTEC NOTI EDET MACO MOVM NLIQ PREC;1;6,27;CEGD;29/09/2020;29/09/2020;0;0;;
10029751;PM01;DAL-SV-LIMP-NV97089;30/09/2020;Reemplazo de O´ring;EJEC;CTEC NOTI KKMP NLIQ PREC;1;14,32;CEGD;30/09/2020;30/09/2020;0;0;;
10029694;PM01;COL-PC-FLEX-FL3110A;29/09/2020;Enderezar tornillo dosificador de produc;EJEC CREA;CTEC NOTI EDET MOVM NLIQ PREC;1;0,16;CEGS;29/09/2020;29/09/2020;0;0;;
10029696;PM01;DAL-QN-EMPA-AA2520;29/09/2020;REHABILITAR CHILLER DE LA ILPRA;EMAT;LIB. EDET FMAT NLIQ PREC;1;0,00;CEGD;;;0;0;;
10029699;PM01;COL-P1-SECA-BL1411;29/09/2020;Ventilador norte con tapa suelta;EJEC CREA;CTEC NOTI EDET KKMP NLIQ PREC;1;0,00;CEGS;29/09/2020;29/09/2020;0;0;;
10029700;PM01;COL-PC-FLEX-Z3120A;29/09/2020;Ajuste de corte y cuchilla. Raumak A;EJEC CREA;CTEC NOTI EDET KKMP NLIQ PREC;1;0,00;CEGS;29/09/2020;29/09/2020;0;0;;
10029701;PM01;COL-AX-EPOR-W8006;29/09/2020;No sella el fardo;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;3,20;CEGS;29/09/2020;29/09/2020;0;0;;
10029705;PM01;DAL-QP-EMPA-ET1320;29/09/2020;Colocar Cadena en Posicion;EJEC;CTEC NOTI KKMP NLIQ PREC;1;9,41;CEGD;29/09/2020;29/09/2020;0;0;;
10029706;PM01;DAL-QN-COAG-PK2460;29/09/2020;Cambio d Resistencia;EJEC;CTEC NOTI KKMP NLIQ PREC;1;21,48;CEGD;30/09/2020;30/09/2020;0;0;;
10029871;PM01;DAL-OP-QANA-Z3250;29/09/2020;Colocar Cinta Reflectiva en Hiladora;EJEC;CTEC NOTI EDET FMAT NLIQ PREC;1;78,17;CEGD;17/01/2021;17/01/2021;0;0;;
10029911;PM02;COL-P1-RALM;29/09/2020;Inspección Silos de Leche;EJEC CREA;CTEC NOTI EDET KKMP NLIQ PREC;3;9,62;CEGS;02/11/2020;02/11/2020;150180;1837;;
10029924;PM02;COL-P1-SECA;29/09/2020;Inspección alumbrado Evaporación;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;3;9,11;CEGS;03/11/2020;03/11/2020;150216;1890;;
10029927;PM02;COL-SV-STAP;29/09/2020;Insp. tanques de agua potable;EJEC CREA;CTEC NOTI EDET KKMP NLIQ PREC;3;8,77;CEGS;03/11/2020;03/11/2020;150223;1903;;
10029934;PM02;COL-P1-RALM;29/09/2020;Insp. Tanques alim amoniaco a silos;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;3;9,35;CEGS;03/11/2020;03/11/2020;150182;1840;;
10029988;PM01;DAL-QN-COAG;29/09/2020;Reemplazo de lineas neumaticas;EMAT;LIB. MACO NLIQ PREC;1;0,00;CEGD;;;0;0;;
10029989;PM01;DAL-QN-MEZC;29/09/2020;Reemplazo de lineas neumaticas Mezclas;EMAT;LIB. MACO NLIQ PREC;1;0,00;CEGD;;;0;0;;
10029336;PM01;COL;28/09/2020;MANTENIMIENTO CLASE M3;EJEC CREA;CTEC NOTI EDET KKMP NLIQ PREC;1;0,00;CEGS;28/09/2020;28/09/2020;0;0;;
10029677;PM01;DAL-QP-ENVA-FL1210A;28/09/2020;REMPLAZAR CHUMACERAS Y ANILLOS D/TEFLON;EJEC;CTEC NOTI FMAT MOVM NLIQ PREC;1;66,65;CEGD;27/10/2020;29/10/2020;0;0;;
10029679;PM01;DAL-SV-SREF-AA9401A;28/09/2020;Revisar/Reparar func. de Cava 1;EJEC;CTEC NOTI KKMP NLIQ PREC;1;85,92;CEGD;27/09/2020;28/09/2020;0;0;;
10029680;PM01;DAL-QN-PAST-NV2320;28/09/2020;Verificar Funcionamiento de Valvula;EJEC;CTEC KKMP NLIQ PREC;1;0,00;CEGD;;;0;0;;
10029683;PM01;COL-P1-RALM-S1130E;28/09/2020;Soldar fuga en tuberia;EJEC CREA;CTEC NOTI MOVM NLIQ PREC;1;5,97;CEGS;28/09/2020;28/09/2020;0;0;;
10029684;PM01;DAL-QP-EMPA-Z1350;28/09/2020;Reemplazar Tornilleria Cil. Neum. Horiz.;EJEC;CTEC NOTI EDET FMAT MOVM NLIQ PREC;1;87,87;CEGD;28/09/2020;28/09/2020;0;0;;
10029685;PM01;DAL-QN-EMPA-PK2510;28/09/2020;Correccion en Falla de sellado;EJEC;CTEC NOTI KKMP NLIQ PREC;1;6,27;CEGD;26/09/2020;26/09/2020;0;0;;
10029687;PM01;DAL-QP-EMPA-ET1320;28/09/2020;Ajuste de Sistema Motriz;EJEC;CTEC NOTI KKMP NLIQ PREC;1;12,54;CEGD;28/09/2020;28/09/2020;0;0;;
10029688;PM01;DAL-QP-EMPA-CY1311;28/09/2020;Cambiar Eslabones Rotos de Transporte;EJEC;CTEC NOTI KKMP NLIQ PREC;1;9,41;CEGD;28/09/2020;28/09/2020;0;0;;
10029689;PM01;DAL-SV-SREF-BLM9480A;28/09/2020;Revisar Sist. Elect. Tablero UMA Coag.;EJEC;CTEC NOTI EDET FCAP MACO MOVM NLIQ PREC;1;19,11;CEGD;11/10/2020;20/10/2020;0;0;;
10029690;PM01;DAL-SV-SREF-E9430A;28/09/2020;Completar Etilenglicol (sistema +5);EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;198,83;CEGD;29/09/2020;29/09/2020;0;0;;
10015496;PM01;DAL-QP-EMPA-Z1350;27/09/2020;REEMPLAZAR PIÑONES DE CADENA CARRUSEL;EMAT;LIB. EDET MACO NLIQ PREC;1;0,00;CEGD;;;0;0;;
10029676;PM01;DAL-QN-EMPA-PK2510;27/09/2020;Cambio de Resistencia;EJEC;CTEC NOTI KKMP NLIQ PREC;1;10,74;CEGD;27/09/2020;27/09/2020;0;0;;
10029717;PM02;DAL-QN-RALM;27/09/2020;Inspección a bombas centrífugas RALM;EJEC;CTEC NOTI IMPR FCAP KKMP NLIQ PREC;3;9,41;CEGD;11/10/2020;11/10/2020;150161;1808;;
10029718;PM02;DAL-QN-RALM;27/09/2020;Inspección a bombas centrífugas RALM;EJEC;CTEC NOTI IMPR FCAP KKMP NLIQ PREC;3;9,41;CEGD;11/10/2020;11/10/2020;150161;1809;;
10029719;PM02;DAL-QN-RALM;27/09/2020;Inspección a bombas centrífugas RALM;EJEC;CTEC NOTI IMPR FCAP KKMP NLIQ PREC;3;9,41;CEGD;29/10/2020;29/10/2020;150161;1810;;
10029720;PM02;DAL-QN-RALM;27/09/2020;Inspección a válvulas neumáticas RALM;EJEC;CTEC NOTI IMPR FCAP KKMP NLIQ PREC;3;12,54;CEGD;10/10/2020;10/10/2020;150161;1811;;
10029721;PM02;DAL-QN-RALM;27/09/2020;Inspección a válvulas neumáticas RALM;EJEC;CTEC NOTI IMPR FCAP KKMP NLIQ PREC;3;25,08;CEGD;28/10/2020;28/10/2020;150161;1812;;
10029722;PM02;DAL-QN-RALM;27/09/2020;Inspección a válvulas neumáticas RALM;EJEC;CTEC NOTI IMPR FCAP KKMP NLIQ PREC;3;9,41;CEGD;11/10/2020;11/10/2020;150161;1813;;
10029737;PM02;DAL-QP-EMPA-ET1340;27/09/2020;Mantenimiento a Colocadora ET-1340;EJEC;CTEC NOTI IMPR FCAP KKMP NLIQ PREC;1;12,54;CEGD;10/10/2020;10/10/2020;150314;2161;;
10029744;PM02;DAL-QP-ENVA-TP1220;27/09/2020;Mantenimiento a tapadora TP-1220;EJEC;CTEC NOTI IMPR EDET FCAP MACO NLIQ PREC;1;25,08;CEGD;09/10/2020;09/10/2020;150270;2081;;
10029648;PM01;DAL-QP-PPRE-D1140;26/09/2020;Pintar Caja Reductora;ESPR;LIB. KKMP NLIQ PREC;1;0,00;CEGD;;;0;0;;
10029672;PM01;DAL-SV-SREF-BL9480A;26/09/2020;Cambio de Correa;EJEC;CTEC NOTI MOVM NLIQ PREC;1;18,78;CEGD;26/09/2020;26/09/2020;0;0;;
10029682;PM01;DAL-SV-LIMP-NV97077;26/09/2020;Verificar Funcionamiento (Valvula 85);EJEC;CTEC NOTI KKMP NLIQ PREC;1;10,74;CEGD;28/09/2020;28/09/2020;0;0;;
10029693;PM01;COL-P1-SECA-Z1451;26/09/2020;Reemplazar tornillo y ajustar valvula;EJEC CREA;CTEC NOTI EDET KKMP NLIQ PREC;1;0,00;CEGS;26/09/2020;26/09/2020;0;0;;
10029223;PM02;COL-P1-RALM-T1130A;25/09/2020;Insp. Tanque A amoniaco líq. T-1130A;EJEC CREA;CTEC NOTI IMPR EDET KKMP NLIQ PREC;3;0,00;CEGS;25/09/2020;25/09/2020;150185;1850;;
10029667;PM01;DAL-QP-EMPA-ET1320;25/09/2020;Cambiar Piñon en Etiquetadora;EJEC;CTEC NOTP MACO MOVM NLIQ PREC;1;458,84;CEGD;01/11/2020;;0;0;;
10029671;PM01;COL-AX-AUTO-X8007;25/09/2020;Caucho trasero despegado- Mt # 7;EJEC CREA;CTEC NOTI EDET MACO MOVM NLIQ PREC;1;43,92;CEGS;29/09/2020;29/09/2020;0;0;;
10029673;PM01;COL-PC-FLEX-CYM3100A;25/09/2020;Reemplazar swich on/off;EJEC CREA;CTEC NOTI EDET MOVM NLIQ PREC;1;0,00;CEGS;25/09/2020;25/09/2020;0;0;;
10029674;PM01;COL-MQ-MENV-CY5102;25/09/2020;Reemplazar junta de banda transportador;EJEC CREA;CTEC NOTI EDET KKMP NLIQ PREC;1;0,00;CEGS;25/09/2020;25/09/2020;0;0;;
10029675;PM01;DAL-SV-SREF;25/09/2020;Realizar Soldadura en Argollas de cava 2;EJEC;CTEC NOTI KKMP NLIQ PREC;1;18,81;CEGD;26/09/2020;26/09/2020;0;0;;
10029678;PM01;DAL-OP-QANA-Z3260;25/09/2020;Reinstalar Rele;EJEC;CTEC NOTI KKMP NLIQ PREC;1;14,32;CEGD;27/09/2020;27/09/2020;0;0;;
10029681;PM01;DAL-SV-LIMP-NV97074;25/09/2020;Verificar Funcionamiento (Valvula 80);EJEC;CTEC NOTI KKMP NLIQ PREC;1;10,74;CEGD;28/09/2020;28/09/2020;0;0;;
10029686;PM01;DAL-SV-ELEC-GM9601;25/09/2020;Reemmplazo de filtro generador 1000kva;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;34,30;CEGD;25/09/2020;25/09/2020;0;0;;
10029691;PM01;COL-P1-EDIL-PM1250;25/09/2020;Reparar cableado Bomba de dilucion;EJEC CREA;CTEC NOTI EDET MOVM NLIQ PREC;1;3,70;CEGS;25/09/2020;25/09/2020;0;0;;
10029692;PM01;COL-P1-EDIL-PM1241B;25/09/2020;Bomba positiva no enciende;EJEC CREA;CTEC NOTI EDET NLIQ PREC;1;17,88;CEGS;25/09/2020;25/09/2020;0;0;;
10029734;PM02;DAL-SV-SREF;25/09/2020;Inspección a motor de compresores;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;9,41;CEGD;06/10/2020;06/10/2020;150313;2158;;
10029735;PM02;DAL-SV-SREF;25/09/2020;Insp. motores bombas de aceite comp. NH3;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;9,41;CEGD;06/09/2020;06/09/2020;150313;2159;;
10029756;PM02;PAR-SV-ACOM-Z9300A;25/09/2020;Mantenimiento a secador de aire 1M;CREA;CTEC NOTI EDET KKMP NLIQ PREC;1;0,00;CEPF;26/10/2020;26/10/2020;150450;2401;;
10029528;PM02;DAL-LD-STER-NV4110A6;24/09/2020;Mantenimiento válvula reguladora (V6);EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;21,48;CEGD;10/09/2020;10/09/2020;150456;2409;;
10029529;PM02;DAL-LD-STER;24/09/2020;Mantenimiento área Esterilización;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;7,16;CEGD;17/09/2020;17/09/2020;150457;2410;;
10029662;PM01;DAL-QN-MEZC-P2220B;24/09/2020;Reemplazar Selector de Encendido;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;18,68;CEGD;26/09/2020;26/09/2020;0;0;;
10029663;PM01;DAL-OP-QANA-Z3250;24/09/2020;Verificar Funcionam. Stop de emergencia;EJEC;CTEC NOTI KKMP NLIQ PREC;1;28,64;CEGD;29/09/2020;29/09/2020;0;0;;
10029664;PM01;DAL-QN-COAG-Z2450B;24/09/2020;Ajustar sensor de Plaraforma;EJEC;CTEC NOTI KKMP NLIQ PREC;1;14,32;CEGD;24/09/2020;24/09/2020;0;0;;
10029665;PM01;COL-P1-SECA-M1431;24/09/2020;Tamiz vibrador;EJEC CREA;CTEC NOTI EDET MOVM NLIQ PREC;1;1.274,87;CEGS;24/09/2020;24/09/2020;0;0;;
10029666;PM01;DAL-SV-LIMP-NV97063;24/09/2020;Restituir Funcionam.automatico (Val. 67);EJEC;CTEC NOTI KKMP NLIQ PREC;1;6,27;CEGD;01/10/2020;01/10/2020;0;0;;
10029668;PM01;COL-P1-SECA-CY1442;24/09/2020;Desmontar transp. sin fin para limpieza;EJEC CREA;CTEC NOTI EDET MOVM NLIQ PREC;1;1,58;CEGS;24/09/2020;24/09/2020;0;0;;
10029669;PM01;DAL-OP-DULC-D3300B;24/09/2020;Corregir fuga vapor en trampa Marmita B;EJEC;CTEC NOTI KKMP NLIQ PREC;1;25,08;CEGD;30/09/2020;30/09/2020;0;0;;
10029670;PM01;DAL-OP-DULC-D3310A;24/09/2020;ACONDICIONAR TABLERO ENFRIADOR 2;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;25,46;CEGD;30/09/2020;30/09/2020;0;0;;
10029703;PM01;DAL-OP-QANA-Z3250;24/09/2020;Adaptar Selector ON/OFF en Hiladora;EJEC;CTEC NOTI KKMP NLIQ PREC;1;14,32;CEGD;29/09/2020;29/09/2020;0;0;;
10029710;PM02;DAL-LD-STER-NV4110A6;24/09/2020;Mantenimiento válvula reguladora (V6);EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;1,25;CEGD;01/10/2020;01/10/2020;150456;2409;;
10029716;PM02;DAL-OP-QANA;24/09/2020;Inspección a fundidoras Quesós Análogos;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;25,08;CEGD;28/10/2020;28/10/2020;150370;2281;;
10029738;PM02;DAL-QP-ENVA-FL1210A;24/09/2020;Mantenimiento a llenadora de vasos;EJEC;CTEC NOTI IMPR MACO NLIQ PREC;1;1,25;CEGD;11/10/2020;11/10/2020;150330;2201;;
10029154;PM02;DAL-SV-SREF-UMA9480E;23/09/2020;Mantenimiento UMA Envasado;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;0,00;CEGD;28/09/2020;28/09/2020;150289;2113;;
10029640;PM01;COL-AX-EDIF-ED8002;23/09/2020;Colocacion de bombillos - Edif. Administ;EJEC CREA;CTEC NOTI EDET KKMP NLIQ PREC;1;0,00;CEGS;22/09/2020;22/09/2020;0;0;;
10029642;PM01;COL-SV-SVAP;23/09/2020;Mejorar tuberia de vapor;EJEC CREA;CTEC NOTI EDET MACO MOVM NLIQ PREC;1;0,00;CEGS;22/09/2020;22/09/2020;0;0;;
10029645;PM01;COL-MQ-MENV-FL5140B;23/09/2020;Tornillo dosificador dañado;EJEC CREA;CTEC NOTI EDET MOVM NLIQ PREC;1;103,86;CEGS;23/09/2020;28/10/2020;0;0;;
10029647;PM01;DAL-QN-MEZC;23/09/2020;Revisar retorno 110v tablero Ppal mezcla;EJEC;CTEC NOTI KKMP NLIQ PREC;1;37,62;CEGD;16/10/2020;16/10/2020;0;0;;
10029652;PM01;COL-MQ-MENV-CD5160A;23/09/2020;Servicio y limpieza del codificador;EJEC CREA;CTEC NOTI EDET MACO MOVM NLIQ PREC;1;2,31;CEGS;23/09/2020;23/09/2020;0;0;;
10029653;PM01;DAL-QP-PPRE-BD1130B;23/09/2020;Cambiar Cerradura en Tablero;EMAT;LIB. EDET FMAT NLIQ PREC;1;0,00;CEGD;;;0;0;;
10029654;PM01;DAL-SV-STAP-P9540A;23/09/2020;Mantenimiento a Contactor;EJEC;CTEC NOTI KKMP NLIQ PREC;1;10,74;CEGD;23/09/2020;23/09/2020;0;0;;
10029656;PM01;DAL-OP-DULC-AM3310A1;23/09/2020;Resetear Variador en falla;EJEC;CTEC NOTI KKMP NLIQ PREC;1;3,58;CEGD;23/09/2020;23/09/2020;0;0;;
10029657;PM01;DAL-OP-QANA-Z3250;23/09/2020;Colocar Manguera para Suministro de Aire;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;6,97;CEGD;01/10/2020;01/10/2020;0;0;;
10029658;PM01;DAL-OP-DULC-NV3300B;23/09/2020;Colocar valvula fuera en posicion;EJEC;CTEC NOTI KKMP NLIQ PREC;1;14,32;CEGD;23/09/2020;23/09/2020;0;0;;
10029659;PM01;COL-PC-FLEX-FL3110A;23/09/2020;Limpieza de sinfines;EJEC CREA;CTEC NOTI EDET KKMP NLIQ PREC;1;0,00;CEGS;23/09/2020;23/09/2020;0;0;;
10029714;PM02;DAL-LD-ENVA-FL4200A;23/09/2020;Mantenimiento a llenadora A (UHT);EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;6,27;CEGD;01/10/2020;01/10/2020;150403;2335;;
10029725;PM02;DAL-QP-ENVA-TP1220;23/09/2020;Limpieza e inspección a tapadora TP-1220;PNEJ;CERR KKMP NEJE PREC;1;0,00;CEGD;;;150158;1800;;
10029577;PM01;DAL-QN-RALM-NV2150A2;22/09/2020;Reparar Valvula;EJEC;CTEC NOTI KKMP NLIQ PREC;1;21,48;CEGD;22/09/2020;22/09/2020;0;0;;
10029639;PM01;COL-SV-SREF-K9400C;22/09/2020;Fuga de aceite por sello mecanico;EJEC CREA;CTEC NOTI EDET MOVM NLIQ PREC;1;1.272,51;CEGS;22/09/2020;03/12/2020;0;0;;
10029641;PM01;DAL-QP-EMPA-CD1330;22/09/2020;Corregir mal codificado;EJEC;CTEC NOTI KKMP NLIQ PREC;1;21,48;CEGD;22/09/2020;22/09/2020;0;0;;
10029643;PM01;DAL-SV-ELEC-GM9600;22/09/2020;Cambiar filtros;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;10,02;CEGD;22/09/2020;22/09/2020;0;0;;
10029644;PM01;DAL-QN-RALM-LT2170A;22/09/2020;Acondicionar Transmisor de nivel silo 7;EJEC;CTEC NOTI KKMP NLIQ PREC;1;14,32;CEGD;22/09/2020;22/09/2020;0;0;;
10029646;PM01;COL-SV-SVAP-B9100A;22/09/2020;No enciende problemas con el encendido;EJEC CREA;CTEC NOTI EDET KKMP NLIQ PREC;1;0,00;CEGS;22/09/2020;22/09/2020;0;0;;
10029649;PM01;DAL-SV-STAP-PM9511B;22/09/2020;REEMBOBINADO D/MOTOR SIST AGUA;EJEC ESPS;LIB. NOTP MACO MOVM NLIQ PREC;1;401,04;CEGD;12/11/2020;;0;0;;
10029650;PM01;DAL-SV-SREF;22/09/2020;REPARACION MOTOR-BOMBA RECIRCULACION SRE;EJEC;CTEC NOTI KKMP MOVM NLIQ PREC;1;285,14;CEGD;12/11/2020;12/11/2020;0;0;;
10029651;PM01;DAL-SV-SREF-BLM9480D;22/09/2020;REPARACION MOTOR-BLOWER UMA PPRE;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;710,13;CEGD;01/11/2020;01/11/2020;0;0;;
10029655;PM01;DAL-QP-EMPA-CY1342;22/09/2020;Ajustar tensor en Cadena;EJEC;CTEC NOTI KKMP NLIQ PREC;1;3,58;CEGD;22/09/2020;23/09/2020;0;0;;
10029661;PM01;COL-P1-EVAP-NV1320;22/09/2020;Fuga externa de producto;EJEC CREA;CTEC NOTI EDET NLIQ PREC;1;0,00;CEGS;22/09/2020;22/09/2020;0;0;;
10029728;PM02;DAL-SV-SREF;22/09/2020;Inspección a bombas centrífugas 14;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;6,27;CEGD;06/09/2020;06/09/2020;150222;1898;;
10029729;PM02;DAL-QN-COAG;22/09/2020;Inspección a válvulas neumáticas 11;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;12,54;CEGD;11/10/2020;11/10/2020;150222;1901;;
10029730;PM02;DAL-QN-COAG;22/09/2020;Inspección a válvulas neumáticas 12;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;12,54;CEGD;10/10/2020;10/10/2020;150222;1902;;
10030699;PM02;COL-SV-SVAP-B9100A;22/09/2020;Insp./Mant. Caldera B-9100A;EJEC CREA;CTEC NOTI IMPR KKMP NLIQ PREC;1;1,42;CEGS;22/09/2020;22/09/2020;150208;1882;;
10029585;PM02;COL-PC;21/09/2020;Inspec. Balanzas PC;EJEC CREA;CTEC NOTI IMPR EDET KKMP NLIQ PREC;3;0,00;CEGS;21/09/2020;21/09/2020;150162;1814;;
10029593;PM02;COL-SV-SVAP-B9100A;21/09/2020;Insp./Mant. Caldera B-9100A;EJEC CREA;CTEC NOTI IMPR EDET KKMP NLIQ PREC;1;0,00;CEGS;21/09/2020;21/09/2020;150208;1882;;
10029612;PM01;COL-PC-FLEX-FL3110B;21/09/2020;Cilindro neumatico de tapa cierre reempl;EJEC CREA;CTEC NOTI KKMP MOVM NLIQ PREC;1;85,20;CEGS;21/09/2020;07/10/2020;0;0;;
10029624;PM01;DAL-QP-PPRE-HG1160A;21/09/2020;Corregir fuga de agua en Homogenizador;EJEC;CTEC NOTP KKMP NLIQ PREC;1;3,58;CEGD;20/09/2020;;0;0;;
10029632;PM01;DAL-SV-ELEC-GM9600;21/09/2020;Completar nivel de aceite generador 1500;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;22,77;CEGD;21/09/2020;21/09/2020;0;0;;
10029634;PM01;DAL-QP-EMPA-CY1342;21/09/2020;Reparar tramo de Via de Transporte;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;25,61;CEGD;21/10/2020;21/10/2020;0;0;;
10028594;PM02;DAL-QP-PPRE-HG1160A;20/09/2020;Mantenimiento Homogeneizador HG1160A;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;14,32;CEGD;20/09/2020;20/09/2020;150440;2381;;
10029032;PM01;COL-AX-AUTO-X8006;20/09/2020;Reparación de tren direccional M#6;EJEC CREA;CTEC NOTI EDET MOVM NLIQ PREC;1;131,59;CEGS;20/09/2020;20/09/2020;0;0;;
10029588;PM02;COL-PC-FLEX-FL3110B;20/09/2020;Lubr y Engr Mensual Llenad Fab 260-2-BLu;EJEC CREA;CTEC NOTI IMPR EDET KKMP NLIQ PREC;1;0,00;CEGS;20/09/2020;20/09/2020;150154;1790;;
10029625;PM01;DAL-LD-ENVA-FL4200A;20/09/2020;Reparar cable de PT100 CAB.#1;EJEC;CTEC NOTI KKMP NLIQ PREC;1;14,32;CEGD;20/09/2020;20/09/2020;0;0;;
10029626;PM01;DAL-SV-LIMP-NV97012;20/09/2020;Reparar Valvula #14;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;43,07;CEGD;21/09/2020;21/09/2020;0;0;;
10029627;PM01;DAL-SV-LIMP-NV97014;20/09/2020;Restaurar Funcionamiento de Valvula #16;EJEC;CTEC NOTI KKMP NLIQ PREC;1;57,28;CEGD;21/09/2020;21/09/2020;0;0;;
10029630;PM01;COL-PC-FLEX-CY3100A;20/09/2020;Instalar correas transportadoras;EJEC CREA;CTEC NOTI EDET KKMP NLIQ PREC;1;0,00;CEGS;20/09/2020;20/09/2020;0;0;;
10029635;PM01;DAL-SV-SREF-V9430A;20/09/2020;Pintar estructura (sistema+5)(sistema-5);EJEC;CTEC KKMP NLIQ PREC;1;0,00;CEGD;;;0;0;;
